id,drawdate,num_1,num_2,num_3,num_4,num_5,created_at,updated_at
2954,2017-02-04,3,9,8,7,35,2017-02-04 00:00:00.0000,2017-02-04 00:00:00.0000
2955,2017-02-06,36,26,10,29,24,2017-02-06 00:00:00.0000,2017-02-06 00:00:00.0000
2956,2017-02-07,11,1,24,8,34,2017-02-07 00:00:00.0000,2017-02-07 00:00:00.0000
2957,2017-02-08,24,8,6,39,38,2017-02-08 00:00:00.0000,2017-02-08 00:00:00.0000
2958,2017-02-09,17,29,2,38,3,2017-02-09 00:00:00.0000,2017-02-09 00:00:00.0000
2959,2017-02-10,32,27,22,17,5,2017-02-10 00:00:00.0000,2017-02-10 00:00:00.0000
2960,2017-02-11,25,17,20,2,15,2017-02-11 00:00:00.0000,2017-02-11 00:00:00.0000
2961,2017-02-13,20,5,15,21,8,2017-02-13 00:00:00.0000,2017-02-13 00:00:00.0000
2962,2017-02-14,7,20,14,9,1,2017-02-14 00:00:00.0000,2017-02-14 00:00:00.0000
2963,2017-02-15,18,26,20,27,32,2017-02-15 00:00:00.0000,2017-02-15 00:00:00.0000
2964,2017-02-16,2,23,3,34,16,2017-02-16 00:00:00.0000,2017-02-16 00:00:00.0000
2965,2017-02-17,8,31,18,10,2,2017-02-17 00:00:00.0000,2017-02-17 00:00:00.0000
2966,2017-02-18,37,6,4,9,16,2017-02-18 00:00:00.0000,2017-02-18 00:00:00.0000
2967,2017-02-20,15,23,29,34,2,2017-02-20 00:00:00.0000,2017-02-20 00:00:00.0000
2968,2017-02-21,25,28,26,16,12,2017-02-21 00:00:00.0000,2017-02-21 00:00:00.0000
2969,2017-02-22,7,37,30,17,23,2017-02-22 00:00:00.0000,2017-02-22 00:00:00.0000
2970,2017-02-23,6,14,38,4,12,2017-02-23 00:00:00.0000,2017-02-23 00:00:00.0000
2971,2017-02-24,31,33,6,35,28,2017-02-24 00:00:00.0000,2017-02-24 00:00:00.0000
2972,2017-02-25,38,7,24,17,14,2017-02-25 00:00:00.0000,2017-02-25 00:00:00.0000
2973,2017-02-27,27,37,25,34,4,2017-02-27 00:00:00.0000,2017-02-27 00:00:00.0000
2974,2017-02-28,17,4,12,16,14,2017-02-28 00:00:00.0000,2017-02-28 00:00:00.0000
2975,2017-03-01,35,34,20,9,1,2017-03-01 00:00:00.0000,2017-03-01 00:00:00.0000
2976,2017-03-02,20,13,36,32,29,2017-03-02 00:00:00.0000,2017-03-02 00:00:00.0000
2977,2017-03-03,21,7,9,22,19,2017-03-03 00:00:00.0000,2017-03-03 00:00:00.0000
2978,2017-03-04,24,10,29,28,11,2017-03-04 00:00:00.0000,2017-03-04 00:00:00.0000
2979,2017-03-06,28,11,12,10,13,2017-03-06 00:00:00.0000,2017-03-06 00:00:00.0000
2980,2017-03-07,33,9,3,34,11,2017-03-07 00:00:00.0000,2017-03-07 00:00:00.0000
2981,2017-03-08,8,19,7,28,24,2017-03-08 00:00:00.0000,2017-03-08 00:00:00.0000
2982,2017-03-09,6,38,26,2,23,2017-03-09 00:00:00.0000,2017-03-09 00:00:00.0000
2983,2017-03-10,34,8,30,12,10,2017-03-10 00:00:00.0000,2017-03-10 00:00:00.0000
2984,2017-03-11,32,18,1,27,25,2017-03-11 00:00:00.0000,2017-03-11 00:00:00.0000
2985,2017-03-13,23,33,28,12,5,2017-03-13 00:00:00.0000,2017-03-13 00:00:00.0000
2986,2017-03-14,35,4,29,12,22,2017-03-14 00:00:00.0000,2017-03-14 00:00:00.0000
2987,2017-03-15,31,33,17,35,21,2017-03-15 00:00:00.0000,2017-03-15 00:00:00.0000
2988,2017-03-16,32,37,4,2,34,2017-03-16 00:00:00.0000,2017-03-16 00:00:00.0000
2989,2017-03-17,8,15,1,14,38,2017-03-17 00:00:00.0000,2017-03-17 00:00:00.0000
2990,2017-03-18,10,5,25,38,7,2017-03-18 00:00:00.0000,2017-03-18 00:00:00.0000
2991,2017-03-20,1,27,39,29,18,2017-03-20 00:00:00.0000,2017-03-20 00:00:00.0000
2992,2017-03-21,36,34,6,31,24,2017-03-21 00:00:00.0000,2017-03-21 00:00:00.0000
2993,2017-03-22,3,27,6,9,8,2017-03-22 00:00:00.0000,2017-03-22 00:00:00.0000
2994,2017-03-23,26,29,10,36,39,2017-03-23 00:00:00.0000,2017-03-23 00:00:00.0000
2995,2017-03-24,6,11,32,35,15,2017-03-24 00:00:00.0000,2017-03-24 00:00:00.0000
2996,2017-03-25,30,38,35,27,8,2017-03-25 00:00:00.0000,2017-03-25 00:00:00.0000
2997,2017-03-27,27,2,15,11,19,2017-03-27 00:00:00.0000,2017-03-27 00:00:00.0000
2998,2017-03-28,27,16,38,4,13,2017-03-28 00:00:00.0000,2017-03-28 00:00:00.0000
2999,2017-03-29,8,24,5,23,19,2017-03-29 00:00:00.0000,2017-03-29 00:00:00.0000
3000,2017-03-30,4,20,30,3,39,2017-03-30 00:00:00.0000,2017-03-30 00:00:00.0000
3001,2017-03-31,22,18,39,17,19,2017-03-31 00:00:00.0000,2017-03-31 00:00:00.0000
3002,2017-04-01,27,21,5,7,24,2017-04-01 00:00:00.0000,2017-04-01 00:00:00.0000
3003,2017-04-03,23,8,19,21,35,2017-04-03 00:00:00.0000,2017-04-03 00:00:00.0000
3004,2017-04-04,27,25,26,29,36,2017-04-04 00:00:00.0000,2017-04-04 00:00:00.0000
3005,2017-04-05,15,30,19,12,20,2017-04-05 00:00:00.0000,2017-04-05 00:00:00.0000
3006,2017-04-06,9,21,35,36,6,2017-04-06 00:00:00.0000,2017-04-06 00:00:00.0000
3007,2017-04-07,23,25,32,7,20,2017-04-07 00:00:00.0000,2017-04-07 00:00:00.0000
3008,2017-04-08,39,16,36,26,21,2017-04-08 00:00:00.0000,2017-04-08 00:00:00.0000
3009,2017-04-10,23,32,15,27,22,2017-04-10 00:00:00.0000,2017-04-10 00:00:00.0000
3010,2017-04-11,21,38,39,25,15,2017-04-11 00:00:00.0000,2017-04-11 00:00:00.0000
3011,2017-04-12,25,27,23,3,34,2017-04-12 00:00:00.0000,2017-04-12 00:00:00.0000
3012,2017-04-13,29,10,35,30,38,2017-04-13 00:00:00.0000,2017-04-13 00:00:00.0000
3013,2017-04-14,19,2,21,36,32,2017-04-14 00:00:00.0000,2017-04-14 00:00:00.0000
3014,2017-04-15,22,15,24,19,28,2017-04-15 00:00:00.0000,2017-04-15 00:00:00.0000
3015,2017-04-17,31,10,14,26,11,2017-04-17 00:00:00.0000,2017-04-17 00:00:00.0000
3016,2017-04-18,9,18,23,34,30,2017-04-18 00:00:00.0000,2017-04-18 00:00:00.0000
3017,2017-04-19,11,9,35,4,22,2017-04-19 00:00:00.0000,2017-04-19 00:00:00.0000
3018,2017-04-20,37,35,21,17,36,2017-04-20 00:00:00.0000,2017-04-20 00:00:00.0000
3019,2017-04-21,30,34,19,15,23,2017-04-21 00:00:00.0000,2017-04-21 00:00:00.0000
3020,2017-04-22,16,11,35,38,1,2017-04-22 00:00:00.0000,2017-04-22 00:00:00.0000
3021,2017-04-24,35,3,39,29,34,2017-04-24 00:00:00.0000,2017-04-24 00:00:00.0000
3022,2017-04-25,16,31,1,9,12,2017-04-25 00:00:00.0000,2017-04-25 00:00:00.0000
3023,2017-04-26,13,35,34,18,3,2017-04-26 00:00:00.0000,2017-04-26 00:00:00.0000
3024,2017-04-27,11,8,38,26,6,2017-04-27 00:00:00.0000,2017-04-27 00:00:00.0000
3025,2017-04-28,32,15,16,22,35,2017-04-28 00:00:00.0000,2017-04-28 00:00:00.0000
3026,2017-04-29,16,22,11,33,31,2017-04-29 00:00:00.0000,2017-04-29 00:00:00.0000
3027,2017-05-01,16,31,36,33,24,2017-05-01 00:00:00.0000,2017-05-01 00:00:00.0000
3028,2017-05-02,11,4,33,19,16,2017-05-02 00:00:00.0000,2017-05-02 00:00:00.0000
3029,2017-05-03,22,18,7,35,26,2017-05-03 00:00:00.0000,2017-05-03 00:00:00.0000
3030,2017-05-04,23,38,11,22,16,2017-05-04 00:00:00.0000,2017-05-04 00:00:00.0000
3031,2017-05-05,14,11,21,4,20,2017-05-05 00:00:00.0000,2017-05-05 00:00:00.0000
3032,2017-05-06,35,16,7,5,36,2017-05-06 00:00:00.0000,2017-05-06 00:00:00.0000
3033,2017-05-08,36,35,24,38,22,2017-05-08 00:00:00.0000,2017-05-08 00:00:00.0000
3034,2017-05-09,2,19,33,8,27,2017-05-09 00:00:00.0000,2017-05-09 00:00:00.0000
3035,2017-05-10,6,39,27,34,5,2017-05-10 00:00:00.0000,2017-05-10 00:00:00.0000
3036,2017-05-11,4,26,7,27,33,2017-05-11 00:00:00.0000,2017-05-11 00:00:00.0000
3037,2017-05-12,39,7,15,2,38,2017-05-12 00:00:00.0000,2017-05-12 00:00:00.0000
3038,2017-05-13,13,38,6,22,14,2017-05-13 00:00:00.0000,2017-05-13 00:00:00.0000
3039,2017-05-15,16,2,25,9,34,2017-05-15 00:00:00.0000,2017-05-15 00:00:00.0000
3040,2017-05-16,13,23,4,31,11,2017-05-16 00:00:00.0000,2017-05-16 00:00:00.0000
3041,2017-05-17,28,30,17,29,15,2017-05-17 00:00:00.0000,2017-05-17 00:00:00.0000
3042,2017-05-18,7,12,36,5,32,2017-05-18 00:00:00.0000,2017-05-18 00:00:00.0000
3043,2017-05-19,6,24,10,9,25,2017-05-19 00:00:00.0000,2017-05-19 00:00:00.0000
3044,2017-05-20,10,29,17,20,22,2017-05-20 00:00:00.0000,2017-05-20 00:00:00.0000
3045,2017-05-22,12,16,27,3,2,2017-05-22 00:00:00.0000,2017-05-22 00:00:00.0000
3046,2017-05-23,25,27,31,8,12,2017-05-23 00:00:00.0000,2017-05-23 00:00:00.0000
3047,2017-05-24,25,36,9,7,21,2017-05-24 00:00:00.0000,2017-05-24 00:00:00.0000
3048,2017-05-25,30,37,5,36,2,2017-05-25 00:00:00.0000,2017-05-25 00:00:00.0000
3049,2017-05-26,11,32,25,27,4,2017-05-26 00:00:00.0000,2017-05-26 00:00:00.0000
3050,2017-05-27,9,34,25,33,31,2017-05-27 00:00:00.0000,2017-05-27 00:00:00.0000
3051,2017-05-29,22,38,36,30,26,2017-05-29 00:00:00.0000,2017-05-29 00:00:00.0000
3052,2017-05-30,20,10,39,11,35,2017-05-30 00:00:00.0000,2017-05-30 00:00:00.0000
3053,2017-05-31,1,33,5,8,28,2017-05-31 00:00:00.0000,2017-05-31 00:00:00.0000
3054,2017-06-01,17,34,10,14,6,2017-06-01 00:00:00.0000,2017-06-01 00:00:00.0000
3055,2017-06-02,22,26,5,7,3,2017-06-02 00:00:00.0000,2017-06-02 00:00:00.0000
3056,2017-06-03,25,39,6,19,14,2017-06-03 00:00:00.0000,2017-06-03 00:00:00.0000
3057,2017-06-05,1,28,19,16,26,2017-06-05 00:00:00.0000,2017-06-05 00:00:00.0000
3058,2017-06-06,33,29,23,25,8,2017-06-06 00:00:00.0000,2017-06-06 00:00:00.0000
3059,2017-06-07,30,29,15,33,19,2017-06-07 00:00:00.0000,2017-06-07 00:00:00.0000
3060,2017-06-08,23,19,12,14,26,2017-06-08 00:00:00.0000,2017-06-08 00:00:00.0000
3061,2017-06-09,4,31,38,39,7,2017-06-09 00:00:00.0000,2017-06-09 00:00:00.0000
3062,2017-06-10,16,28,14,26,27,2017-06-10 00:00:00.0000,2017-06-10 00:00:00.0000
3063,2017-06-12,22,12,11,6,19,2017-06-12 00:00:00.0000,2017-06-12 00:00:00.0000
3064,2017-06-13,9,20,1,2,22,2017-06-13 00:00:00.0000,2017-06-13 00:00:00.0000
3065,2017-06-14,30,3,25,37,6,2017-06-14 00:00:00.0000,2017-06-14 00:00:00.0000
3066,2017-06-15,11,2,16,25,38,2017-06-15 00:00:00.0000,2017-06-15 00:00:00.0000
3067,2017-06-16,37,28,34,31,17,2017-06-16 00:00:00.0000,2017-06-16 00:00:00.0000
3068,2017-06-17,39,17,26,15,4,2017-06-17 00:00:00.0000,2017-06-17 00:00:00.0000
3069,2017-06-19,33,39,31,13,34,2017-06-19 00:00:00.0000,2017-06-19 00:00:00.0000
3070,2017-06-20,14,35,21,39,16,2017-06-20 00:00:00.0000,2017-06-20 00:00:00.0000
3071,2017-06-21,20,4,26,18,10,2017-06-21 00:00:00.0000,2017-06-21 00:00:00.0000
3072,2017-06-22,3,22,24,26,32,2017-06-22 00:00:00.0000,2017-06-22 00:00:00.0000
3073,2017-06-23,7,6,29,19,4,2017-06-23 00:00:00.0000,2017-06-23 00:00:00.0000
3074,2017-06-24,31,5,19,27,7,2017-06-24 00:00:00.0000,2017-06-24 00:00:00.0000
3075,2017-06-26,26,4,5,23,19,2017-06-26 00:00:00.0000,2017-06-26 00:00:00.0000
3076,2017-06-27,14,17,19,12,21,2017-06-27 00:00:00.0000,2017-06-27 00:00:00.0000
3077,2017-06-28,13,36,34,2,37,2017-06-28 00:00:00.0000,2017-06-28 00:00:00.0000
3078,2017-06-29,21,25,18,27,31,2017-06-29 00:00:00.0000,2017-06-29 00:00:00.0000
3079,2017-06-30,5,30,28,35,11,2017-06-30 00:00:00.0000,2017-06-30 00:00:00.0000
3080,2017-07-01,25,15,7,8,21,2017-07-01 00:00:00.0000,2017-07-01 00:00:00.0000
3081,2017-07-03,11,20,17,36,32,2017-07-03 00:00:00.0000,2017-07-03 00:00:00.0000
3082,2017-07-04,29,12,19,15,36,2017-07-04 00:00:00.0000,2017-07-04 00:00:00.0000
3083,2017-07-05,10,34,12,8,32,2017-07-05 00:00:00.0000,2017-07-05 00:00:00.0000
3084,2017-07-06,36,3,16,21,26,2017-07-06 00:00:00.0000,2017-07-06 00:00:00.0000
3085,2017-07-07,16,15,2,25,18,2017-07-07 00:00:00.0000,2017-07-07 00:00:00.0000
3086,2017-07-08,26,14,4,9,22,2017-07-08 00:00:00.0000,2017-07-08 00:00:00.0000
3087,2017-07-10,13,19,4,20,24,2017-07-10 00:00:00.0000,2017-07-10 00:00:00.0000
3088,2017-07-11,36,25,5,20,14,2017-07-11 00:00:00.0000,2017-07-11 00:00:00.0000
3089,2017-07-12,3,36,37,29,5,2017-07-12 00:00:00.0000,2017-07-12 00:00:00.0000
3090,2017-07-13,14,35,7,21,37,2017-07-13 00:00:00.0000,2017-07-13 00:00:00.0000
3091,2017-07-14,32,28,23,15,16,2017-07-14 00:00:00.0000,2017-07-14 00:00:00.0000
3092,2017-07-15,2,33,5,32,14,2017-07-15 00:00:00.0000,2017-07-15 00:00:00.0000
3093,2017-07-17,14,8,36,23,10,2017-07-17 00:00:00.0000,2017-07-17 00:00:00.0000
3094,2017-07-18,37,39,33,1,9,2017-07-18 00:00:00.0000,2017-07-18 00:00:00.0000
3095,2017-07-19,29,22,33,4,20,2017-07-19 00:00:00.0000,2017-07-19 00:00:00.0000
3096,2017-07-20,10,15,30,23,6,2017-07-20 00:00:00.0000,2017-07-20 00:00:00.0000
3097,2017-07-21,31,2,37,5,22,2017-07-21 00:00:00.0000,2017-07-21 00:00:00.0000
3098,2017-07-22,9,11,24,30,34,2017-07-22 00:00:00.0000,2017-07-22 00:00:00.0000
3099,2017-07-24,2,24,19,16,27,2017-07-24 00:00:00.0000,2017-07-24 00:00:00.0000
3100,2017-07-25,24,28,9,29,27,2017-07-25 00:00:00.0000,2017-07-25 00:00:00.0000
3101,2017-07-26,27,20,37,29,11,2017-07-26 00:00:00.0000,2017-07-26 00:00:00.0000
3102,2017-07-27,20,34,14,38,3,2017-07-27 00:00:00.0000,2017-07-27 00:00:00.0000
3103,2017-07-28,25,16,35,38,37,2017-07-28 00:00:00.0000,2017-07-28 00:00:00.0000
3104,2017-07-29,5,36,33,18,30,2017-07-29 00:00:00.0000,2017-07-29 00:00:00.0000
3105,2017-07-31,37,8,17,35,13,2017-07-31 00:00:00.0000,2017-07-31 00:00:00.0000
3106,2017-08-01,21,13,17,11,16,2017-08-01 00:00:00.0000,2017-08-01 00:00:00.0000
3107,2017-08-02,18,21,17,15,13,2017-08-02 00:00:00.0000,2017-08-02 00:00:00.0000
3108,2017-08-03,32,38,35,30,27,2017-08-03 00:00:00.0000,2017-08-03 00:00:00.0000
3109,2017-08-04,20,38,8,14,33,2017-08-04 00:00:00.0000,2017-08-04 00:00:00.0000
3110,2017-08-05,5,18,26,10,28,2017-08-05 00:00:00.0000,2017-08-05 00:00:00.0000
3111,2017-08-07,38,10,12,3,13,2017-08-07 00:00:00.0000,2017-08-07 00:00:00.0000
3112,2017-08-08,36,4,29,8,17,2017-08-08 00:00:00.0000,2017-08-08 00:00:00.0000
3113,2017-08-09,29,32,9,30,12,2017-08-09 00:00:00.0000,2017-08-09 00:00:00.0000
3114,2017-08-10,36,26,12,14,23,2017-08-10 00:00:00.0000,2017-08-10 00:00:00.0000
3115,2017-08-11,20,3,10,2,30,2017-08-11 00:00:00.0000,2017-08-11 00:00:00.0000
3116,2017-08-12,2,30,28,23,20,2017-08-12 00:00:00.0000,2017-08-12 00:00:00.0000
3117,2017-08-14,26,25,18,14,32,2017-08-14 00:00:00.0000,2017-08-14 00:00:00.0000
3118,2017-08-15,39,13,17,4,33,2017-08-15 00:00:00.0000,2017-08-15 00:00:00.0000
3119,2017-08-16,2,4,36,18,7,2017-08-16 00:00:00.0000,2017-08-16 00:00:00.0000
3120,2017-08-17,37,1,8,15,20,2017-08-17 00:00:00.0000,2017-08-17 00:00:00.0000
3121,2017-08-18,28,29,16,6,8,2017-08-18 00:00:00.0000,2017-08-18 00:00:00.0000
3122,2017-08-19,34,9,29,23,13,2017-08-19 00:00:00.0000,2017-08-19 00:00:00.0000
3123,2017-08-21,8,15,12,35,36,2017-08-21 00:00:00.0000,2017-08-21 00:00:00.0000
3124,2017-08-22,24,7,31,34,35,2017-08-22 00:00:00.0000,2017-08-22 00:00:00.0000
3125,2017-08-23,38,31,30,26,32,2017-08-23 00:00:00.0000,2017-08-23 00:00:00.0000
3126,2017-08-24,29,27,32,19,31,2017-08-24 00:00:00.0000,2017-08-24 00:00:00.0000
3127,2017-08-25,36,11,27,33,16,2017-08-25 00:00:00.0000,2017-08-25 00:00:00.0000
3128,2017-08-26,9,25,12,35,6,2017-08-26 00:00:00.0000,2017-08-26 00:00:00.0000
3129,2017-08-28,7,11,32,14,34,2017-08-28 00:00:00.0000,2017-08-28 00:00:00.0000
3130,2017-08-29,21,38,22,3,30,2017-08-29 00:00:00.0000,2017-08-29 00:00:00.0000
3131,2017-08-30,17,21,12,30,38,2017-08-30 00:00:00.0000,2017-08-30 00:00:00.0000
3132,2017-08-31,1,12,8,39,38,2017-08-31 00:00:00.0000,2017-08-31 00:00:00.0000
3133,2017-09-01,5,23,24,19,15,2017-09-01 00:00:00.0000,2017-09-01 00:00:00.0000
3134,2017-09-02,19,10,18,4,37,2017-09-02 00:00:00.0000,2017-09-02 00:00:00.0000
3135,2017-09-04,29,34,21,27,5,2017-09-04 00:00:00.0000,2017-09-04 00:00:00.0000
3136,2017-09-05,36,5,6,38,7,2017-09-05 00:00:00.0000,2017-09-05 00:00:00.0000
3137,2017-09-06,8,33,28,5,35,2017-09-06 00:00:00.0000,2017-09-06 00:00:00.0000
3138,2017-09-07,30,13,27,31,12,2017-09-07 00:00:00.0000,2017-09-07 00:00:00.0000
3139,2017-09-08,36,33,15,10,5,2017-09-08 00:00:00.0000,2017-09-08 00:00:00.0000
3140,2017-09-09,24,19,25,31,5,2017-09-09 00:00:00.0000,2017-09-09 00:00:00.0000
3141,2017-09-11,1,26,28,37,3,2017-09-11 00:00:00.0000,2017-09-11 00:00:00.0000
3142,2017-09-12,22,9,17,10,26,2017-09-12 00:00:00.0000,2017-09-12 00:00:00.0000
3143,2017-09-13,30,11,28,39,31,2017-09-13 00:00:00.0000,2017-09-13 00:00:00.0000
3144,2017-09-14,16,17,32,30,21,2017-09-14 00:00:00.0000,2017-09-14 00:00:00.0000
3145,2017-09-15,35,4,28,7,12,2017-09-15 00:00:00.0000,2017-09-15 00:00:00.0000
3146,2017-09-16,4,2,35,21,28,2017-09-16 00:00:00.0000,2017-09-16 00:00:00.0000
3147,2017-09-18,25,32,3,33,34,2017-09-18 00:00:00.0000,2017-09-18 00:00:00.0000
3148,2017-09-19,8,7,6,31,4,2017-09-19 00:00:00.0000,2017-09-19 00:00:00.0000
3149,2017-09-20,19,37,25,38,7,2017-09-20 00:00:00.0000,2017-09-20 00:00:00.0000
3150,2017-09-21,4,10,5,37,8,2017-09-21 00:00:00.0000,2017-09-21 00:00:00.0000
3151,2017-09-22,16,21,12,4,10,2017-09-22 00:00:00.0000,2017-09-22 00:00:00.0000
3152,2017-09-23,18,32,6,7,37,2017-09-23 00:00:00.0000,2017-09-23 00:00:00.0000
3153,2017-09-25,27,36,8,3,18,2017-09-25 00:00:00.0000,2017-09-25 00:00:00.0000
3154,2017-09-26,15,30,25,24,2,2017-09-26 00:00:00.0000,2017-09-26 00:00:00.0000
3155,2017-09-27,30,31,29,35,10,2017-09-27 00:00:00.0000,2017-09-27 00:00:00.0000
3156,2017-09-28,32,4,26,23,33,2017-09-28 00:00:00.0000,2017-09-28 00:00:00.0000
3157,2017-09-29,4,23,13,2,8,2017-09-29 00:00:00.0000,2017-09-29 00:00:00.0000
3158,2017-09-30,38,6,4,27,1,2017-09-30 00:00:00.0000,2017-09-30 00:00:00.0000
3159,2017-10-02,19,8,25,15,18,2017-10-02 00:00:00.0000,2017-10-02 00:00:00.0000
3160,2017-10-03,11,21,30,14,16,2017-10-03 00:00:00.0000,2017-10-03 00:00:00.0000
3161,2017-10-04,32,6,17,26,11,2017-10-04 00:00:00.0000,2017-10-04 00:00:00.0000
3162,2017-10-05,19,17,24,37,21,2017-10-05 00:00:00.0000,2017-10-05 00:00:00.0000
3163,2017-10-06,3,33,11,29,28,2017-10-06 00:00:00.0000,2017-10-06 00:00:00.0000
3164,2017-10-07,5,26,34,29,20,2017-10-07 00:00:00.0000,2017-10-07 00:00:00.0000
3165,2017-10-09,14,5,15,10,7,2017-10-09 00:00:00.0000,2017-10-09 00:00:00.0000
3166,2017-10-10,38,13,37,28,21,2017-10-10 00:00:00.0000,2017-10-10 00:00:00.0000
3167,2017-10-11,17,20,30,8,19,2017-10-11 00:00:00.0000,2017-10-11 00:00:00.0000
3168,2017-10-12,26,36,32,28,23,2017-10-12 00:00:00.0000,2017-10-12 00:00:00.0000
3169,2017-10-13,7,15,24,34,37,2017-10-13 00:00:00.0000,2017-10-13 00:00:00.0000
3170,2017-10-14,35,13,39,2,36,2017-10-14 00:00:00.0000,2017-10-14 00:00:00.0000
3171,2017-10-16,35,30,22,28,38,2017-10-16 00:00:00.0000,2017-10-16 00:00:00.0000
3172,2017-10-17,35,6,32,24,31,2017-10-17 00:00:00.0000,2017-10-17 00:00:00.0000
3173,2017-10-18,6,18,31,9,32,2017-10-18 00:00:00.0000,2017-10-18 00:00:00.0000
3174,2017-10-19,33,28,20,34,16,2017-10-19 00:00:00.0000,2017-10-19 00:00:00.0000
3175,2017-10-20,2,29,7,16,33,2017-10-20 00:00:00.0000,2017-10-20 00:00:00.0000
3176,2017-10-21,17,12,34,26,27,2017-10-21 00:00:00.0000,2017-10-21 00:00:00.0000
3177,2017-10-23,25,3,30,11,36,2017-10-23 00:00:00.0000,2017-10-23 00:00:00.0000
3178,2017-10-24,20,25,15,14,8,2017-10-24 00:00:00.0000,2017-10-24 00:00:00.0000
3179,2017-10-25,17,3,27,31,23,2017-10-25 00:00:00.0000,2017-10-25 00:00:00.0000
3180,2017-10-26,13,35,18,17,27,2017-10-26 00:00:00.0000,2017-10-26 00:00:00.0000
3181,2017-10-27,3,22,2,7,19,2017-10-27 00:00:00.0000,2017-10-27 00:00:00.0000
3182,2017-10-28,14,21,10,2,12,2017-10-28 00:00:00.0000,2017-10-28 00:00:00.0000
3183,2017-10-30,2,31,36,15,21,2017-10-30 00:00:00.0000,2017-10-30 00:00:00.0000
3184,2017-10-31,9,5,37,1,3,2017-10-31 00:00:00.0000,2017-10-31 00:00:00.0000
3185,2017-11-01,35,38,1,18,13,2017-11-01 00:00:00.0000,2017-11-01 00:00:00.0000
3186,2017-11-02,10,38,5,19,2,2017-11-02 00:00:00.0000,2017-11-02 00:00:00.0000
3187,2017-11-03,13,36,28,12,4,2017-11-03 00:00:00.0000,2017-11-03 00:00:00.0000
3188,2017-11-04,11,28,6,22,4,2017-11-04 00:00:00.0000,2017-11-04 00:00:00.0000
3189,2017-11-06,23,20,24,28,17,2017-11-06 00:00:00.0000,2017-11-06 00:00:00.0000
3190,2017-11-07,29,25,13,3,6,2017-11-07 00:00:00.0000,2017-11-07 00:00:00.0000
3191,2017-11-08,5,13,20,19,21,2017-11-08 00:00:00.0000,2017-11-08 00:00:00.0000
3192,2017-11-09,14,18,37,2,31,2017-11-09 00:00:00.0000,2017-11-09 00:00:00.0000
3193,2017-11-10,9,22,19,29,16,2017-11-10 00:00:00.0000,2017-11-10 00:00:00.0000
3194,2017-11-11,32,21,24,28,9,2017-11-11 00:00:00.0000,2017-11-11 00:00:00.0000
3195,2017-11-13,2,5,25,14,8,2017-11-13 00:00:00.0000,2017-11-13 00:00:00.0000
3196,2017-11-14,20,14,2,1,37,2017-11-14 00:00:00.0000,2017-11-14 00:00:00.0000
3197,2017-11-15,33,26,15,2,11,2017-11-15 00:00:00.0000,2017-11-15 00:00:00.0000
3198,2017-11-16,38,26,33,31,8,2017-11-16 00:00:00.0000,2017-11-16 00:00:00.0000
3199,2017-11-17,24,29,5,11,12,2017-11-17 00:00:00.0000,2017-11-17 00:00:00.0000
3200,2017-11-18,13,34,29,20,14,2017-11-18 00:00:00.0000,2017-11-18 00:00:00.0000
3201,2017-11-20,30,34,17,24,27,2017-11-20 00:00:00.0000,2017-11-20 00:00:00.0000
3202,2017-11-21,1,18,7,6,36,2017-11-21 00:00:00.0000,2017-11-21 00:00:00.0000
3203,2017-11-22,33,24,21,30,17,2017-11-22 00:00:00.0000,2017-11-22 00:00:00.0000
3204,2017-11-23,22,26,4,27,17,2017-11-23 00:00:00.0000,2017-11-23 00:00:00.0000
3205,2017-11-24,11,26,22,7,37,2017-11-24 00:00:00.0000,2017-11-24 00:00:00.0000
3206,2017-11-25,36,8,22,31,9,2017-11-25 00:00:00.0000,2017-11-25 00:00:00.0000
3207,2017-11-27,1,23,38,35,5,2017-11-27 00:00:00.0000,2017-11-27 00:00:00.0000
3208,2017-11-28,21,25,16,5,24,2017-11-28 00:00:00.0000,2017-11-28 00:00:00.0000
3209,2017-11-29,13,4,14,16,29,2017-11-29 00:00:00.0000,2017-11-29 00:00:00.0000
3210,2017-11-30,1,22,31,39,30,2017-11-30 00:00:00.0000,2017-11-30 00:00:00.0000
3211,2017-12-01,21,25,24,23,11,2017-12-01 00:00:00.0000,2017-12-01 00:00:00.0000
3212,2017-12-02,5,37,17,3,23,2017-12-02 00:00:00.0000,2017-12-02 00:00:00.0000
3213,2017-12-04,39,8,24,18,17,2017-12-04 00:00:00.0000,2017-12-04 00:00:00.0000
3214,2017-12-05,20,2,21,34,29,2017-12-05 00:00:00.0000,2017-12-05 00:00:00.0000
3215,2017-12-06,4,20,19,34,28,2017-12-06 00:00:00.0000,2017-12-06 00:00:00.0000
3216,2017-12-07,8,19,38,10,6,2017-12-07 00:00:00.0000,2017-12-07 00:00:00.0000
3217,2017-12-08,10,30,22,5,4,2017-12-08 00:00:00.0000,2017-12-08 00:00:00.0000
3218,2017-12-09,9,35,34,17,39,2017-12-09 00:00:00.0000,2017-12-09 00:00:00.0000
3219,2017-12-11,28,17,34,16,18,2017-12-11 00:00:00.0000,2017-12-11 00:00:00.0000
3220,2017-12-12,9,39,23,21,6,2017-12-12 00:00:00.0000,2017-12-12 00:00:00.0000
3221,2017-12-13,21,33,22,11,12,2017-12-13 00:00:00.0000,2017-12-13 00:00:00.0000
